id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t,a_t_reversed
p1_q01_a31,p1,soda,pepsi,coke,q01,a31,"Which do you like more, pepsi or coke?",I like pepsi more overall.,I like coke more overall.
p1_q01_a33,p1,soda,pepsi,coke,q01,a33,"Which do you like more, pepsi or coke?","If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q01_a35,p1,soda,pepsi,coke,q01,a35,"Which do you like more, pepsi or coke?",I would go with pepsi.,I would go with coke.
p1_q01_a37,p1,soda,pepsi,coke,q01,a37,"Which do you like more, pepsi or coke?",I would decide on pepsi.,I would decide on coke.
p1_q01_a39,p1,soda,pepsi,coke,q01,a39,"Which do you like more, pepsi or coke?",I favor pepsi.,I favor coke.
p1_q01_a41,p1,soda,pepsi,coke,q01,a41,"Which do you like more, pepsi or coke?","Overall, I favor pepsi.","Overall, I favor coke."
p1_q01_a43,p1,soda,pepsi,coke,q01,a43,"Which do you like more, pepsi or coke?",I would pick pepsi first.,I would pick coke first.
p1_q01_a45,p1,soda,pepsi,coke,q01,a45,"Which do you like more, pepsi or coke?",My favorite is pepsi.,My favorite is coke.
p1_q01_a47,p1,soda,pepsi,coke,q01,a47,"Which do you like more, pepsi or coke?",I like pepsi best.,I like coke best.
p1_q01_a49,p1,soda,pepsi,coke,q01,a49,"Which do you like more, pepsi or coke?",I would choose pepsi for myself.,I would choose coke for myself.
p1_q01_a51,p1,soda,pepsi,coke,q01,a51,"Which do you like more, pepsi or coke?",pepsi feels like the better fit.,coke feels like the better fit.
p1_q02_a01,p1,soda,pepsi,coke,q02,a01,"Which do you like more, coke or pepsi?",I prefer pepsi.,I prefer coke.
p1_q02_a03,p1,soda,pepsi,coke,q02,a03,"Which do you like more, coke or pepsi?",I like pepsi more.,I like coke more.
p1_q02_a05,p1,soda,pepsi,coke,q02,a05,"Which do you like more, coke or pepsi?",I would choose pepsi.,I would choose coke.
p1_q02_a07,p1,soda,pepsi,coke,q02,a07,"Which do you like more, coke or pepsi?",My preference is pepsi.,My preference is coke.
p1_q02_a09,p1,soda,pepsi,coke,q02,a09,"Which do you like more, coke or pepsi?",pepsi appeals to me more.,coke appeals to me more.
p1_q02_a11,p1,soda,pepsi,coke,q02,a11,"Which do you like more, coke or pepsi?",I think pepsi is better for me.,I think coke is better for me.
p1_q02_a13,p1,soda,pepsi,coke,q02,a13,"Which do you like more, coke or pepsi?",I lean toward pepsi.,I lean toward coke.
p1_q02_a15,p1,soda,pepsi,coke,q02,a15,"Which do you like more, coke or pepsi?",I would rather have pepsi.,I would rather have coke.
p1_q02_a17,p1,soda,pepsi,coke,q02,a17,"Which do you like more, coke or pepsi?",pepsi suits me better.,coke suits me better.
p1_q02_a19,p1,soda,pepsi,coke,q02,a19,"Which do you like more, coke or pepsi?",I like pepsi better.,I like coke better.
p1_q02_a21,p1,soda,pepsi,coke,q02,a21,"Which do you like more, coke or pepsi?","Personally, I prefer pepsi.","Personally, I prefer coke."
p1_q02_a23,p1,soda,pepsi,coke,q02,a23,"Which do you like more, coke or pepsi?",I would pick pepsi.,I would pick coke.
p1_q02_a25,p1,soda,pepsi,coke,q02,a25,"Which do you like more, coke or pepsi?",I find pepsi more appealing.,I find coke more appealing.
p1_q02_a27,p1,soda,pepsi,coke,q02,a27,"Which do you like more, coke or pepsi?",I choose pepsi.,I choose coke.
p1_q02_a29,p1,soda,pepsi,coke,q02,a29,"Which do you like more, coke or pepsi?",pepsi fits me better.,coke fits me better.
p1_q02_a31,p1,soda,pepsi,coke,q02,a31,"Which do you like more, coke or pepsi?",I like pepsi more overall.,I like coke more overall.
p1_q02_a33,p1,soda,pepsi,coke,q02,a33,"Which do you like more, coke or pepsi?","If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q02_a35,p1,soda,pepsi,coke,q02,a35,"Which do you like more, coke or pepsi?",I would go with pepsi.,I would go with coke.
p1_q02_a37,p1,soda,pepsi,coke,q02,a37,"Which do you like more, coke or pepsi?",I would decide on pepsi.,I would decide on coke.
p1_q02_a39,p1,soda,pepsi,coke,q02,a39,"Which do you like more, coke or pepsi?",I favor pepsi.,I favor coke.
p1_q02_a41,p1,soda,pepsi,coke,q02,a41,"Which do you like more, coke or pepsi?","Overall, I favor pepsi.","Overall, I favor coke."
p1_q02_a43,p1,soda,pepsi,coke,q02,a43,"Which do you like more, coke or pepsi?",I would pick pepsi first.,I would pick coke first.
p1_q02_a45,p1,soda,pepsi,coke,q02,a45,"Which do you like more, coke or pepsi?",My favorite is pepsi.,My favorite is coke.
p1_q02_a47,p1,soda,pepsi,coke,q02,a47,"Which do you like more, coke or pepsi?",I like pepsi best.,I like coke best.
p1_q02_a49,p1,soda,pepsi,coke,q02,a49,"Which do you like more, coke or pepsi?",I would choose pepsi for myself.,I would choose coke for myself.
p1_q02_a51,p1,soda,pepsi,coke,q02,a51,"Which do you like more, coke or pepsi?",pepsi feels like the better fit.,coke feels like the better fit.
p1_q03_a01,p1,soda,pepsi,coke,q03,a01,"Between pepsi and coke, which one do you prefer?",I prefer pepsi.,I prefer coke.
p1_q03_a03,p1,soda,pepsi,coke,q03,a03,"Between pepsi and coke, which one do you prefer?",I like pepsi more.,I like coke more.
p1_q03_a05,p1,soda,pepsi,coke,q03,a05,"Between pepsi and coke, which one do you prefer?",I would choose pepsi.,I would choose coke.
p1_q03_a07,p1,soda,pepsi,coke,q03,a07,"Between pepsi and coke, which one do you prefer?",My preference is pepsi.,My preference is coke.
p1_q03_a09,p1,soda,pepsi,coke,q03,a09,"Between pepsi and coke, which one do you prefer?",pepsi appeals to me more.,coke appeals to me more.
p1_q03_a11,p1,soda,pepsi,coke,q03,a11,"Between pepsi and coke, which one do you prefer?",I think pepsi is better for me.,I think coke is better for me.
p1_q03_a13,p1,soda,pepsi,coke,q03,a13,"Between pepsi and coke, which one do you prefer?",I lean toward pepsi.,I lean toward coke.
p1_q03_a15,p1,soda,pepsi,coke,q03,a15,"Between pepsi and coke, which one do you prefer?",I would rather have pepsi.,I would rather have coke.
p1_q03_a17,p1,soda,pepsi,coke,q03,a17,"Between pepsi and coke, which one do you prefer?",pepsi suits me better.,coke suits me better.
p1_q03_a19,p1,soda,pepsi,coke,q03,a19,"Between pepsi and coke, which one do you prefer?",I like pepsi better.,I like coke better.
p1_q03_a21,p1,soda,pepsi,coke,q03,a21,"Between pepsi and coke, which one do you prefer?","Personally, I prefer pepsi.","Personally, I prefer coke."
p1_q03_a23,p1,soda,pepsi,coke,q03,a23,"Between pepsi and coke, which one do you prefer?",I would pick pepsi.,I would pick coke.
p1_q03_a25,p1,soda,pepsi,coke,q03,a25,"Between pepsi and coke, which one do you prefer?",I find pepsi more appealing.,I find coke more appealing.
p1_q03_a27,p1,soda,pepsi,coke,q03,a27,"Between pepsi and coke, which one do you prefer?",I choose pepsi.,I choose coke.
p1_q03_a29,p1,soda,pepsi,coke,q03,a29,"Between pepsi and coke, which one do you prefer?",pepsi fits me better.,coke fits me better.
p1_q03_a31,p1,soda,pepsi,coke,q03,a31,"Between pepsi and coke, which one do you prefer?",I like pepsi more overall.,I like coke more overall.
p1_q03_a33,p1,soda,pepsi,coke,q03,a33,"Between pepsi and coke, which one do you prefer?","If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q03_a35,p1,soda,pepsi,coke,q03,a35,"Between pepsi and coke, which one do you prefer?",I would go with pepsi.,I would go with coke.
p1_q03_a37,p1,soda,pepsi,coke,q03,a37,"Between pepsi and coke, which one do you prefer?",I would decide on pepsi.,I would decide on coke.
p1_q03_a39,p1,soda,pepsi,coke,q03,a39,"Between pepsi and coke, which one do you prefer?",I favor pepsi.,I favor coke.
p1_q03_a41,p1,soda,pepsi,coke,q03,a41,"Between pepsi and coke, which one do you prefer?","Overall, I favor pepsi.","Overall, I favor coke."
p1_q03_a43,p1,soda,pepsi,coke,q03,a43,"Between pepsi and coke, which one do you prefer?",I would pick pepsi first.,I would pick coke first.
p1_q03_a45,p1,soda,pepsi,coke,q03,a45,"Between pepsi and coke, which one do you prefer?",My favorite is pepsi.,My favorite is coke.
p1_q03_a47,p1,soda,pepsi,coke,q03,a47,"Between pepsi and coke, which one do you prefer?",I like pepsi best.,I like coke best.
p1_q03_a49,p1,soda,pepsi,coke,q03,a49,"Between pepsi and coke, which one do you prefer?",I would choose pepsi for myself.,I would choose coke for myself.
p1_q03_a51,p1,soda,pepsi,coke,q03,a51,"Between pepsi and coke, which one do you prefer?",pepsi feels like the better fit.,coke feels like the better fit.
p1_q04_a01,p1,soda,pepsi,coke,q04,a01,"Between coke and pepsi, which one do you prefer?",I prefer pepsi.,I prefer coke.
p1_q04_a03,p1,soda,pepsi,coke,q04,a03,"Between coke and pepsi, which one do you prefer?",I like pepsi more.,I like coke more.
p1_q04_a05,p1,soda,pepsi,coke,q04,a05,"Between coke and pepsi, which one do you prefer?",I would choose pepsi.,I would choose coke.
p1_q04_a07,p1,soda,pepsi,coke,q04,a07,"Between coke and pepsi, which one do you prefer?",My preference is pepsi.,My preference is coke.
p1_q04_a09,p1,soda,pepsi,coke,q04,a09,"Between coke and pepsi, which one do you prefer?",pepsi appeals to me more.,coke appeals to me more.
p1_q04_a11,p1,soda,pepsi,coke,q04,a11,"Between coke and pepsi, which one do you prefer?",I think pepsi is better for me.,I think coke is better for me.
p1_q04_a13,p1,soda,pepsi,coke,q04,a13,"Between coke and pepsi, which one do you prefer?",I lean toward pepsi.,I lean toward coke.
p1_q04_a15,p1,soda,pepsi,coke,q04,a15,"Between coke and pepsi, which one do you prefer?",I would rather have pepsi.,I would rather have coke.
p1_q04_a17,p1,soda,pepsi,coke,q04,a17,"Between coke and pepsi, which one do you prefer?",pepsi suits me better.,coke suits me better.
p1_q04_a19,p1,soda,pepsi,coke,q04,a19,"Between coke and pepsi, which one do you prefer?",I like pepsi better.,I like coke better.
p1_q04_a21,p1,soda,pepsi,coke,q04,a21,"Between coke and pepsi, which one do you prefer?","Personally, I prefer pepsi.","Personally, I prefer coke."
p1_q04_a23,p1,soda,pepsi,coke,q04,a23,"Between coke and pepsi, which one do you prefer?",I would pick pepsi.,I would pick coke.
p1_q04_a25,p1,soda,pepsi,coke,q04,a25,"Between coke and pepsi, which one do you prefer?",I find pepsi more appealing.,I find coke more appealing.
p1_q04_a27,p1,soda,pepsi,coke,q04,a27,"Between coke and pepsi, which one do you prefer?",I choose pepsi.,I choose coke.
p1_q04_a29,p1,soda,pepsi,coke,q04,a29,"Between coke and pepsi, which one do you prefer?",pepsi fits me better.,coke fits me better.
p1_q04_a31,p1,soda,pepsi,coke,q04,a31,"Between coke and pepsi, which one do you prefer?",I like pepsi more overall.,I like coke more overall.
p1_q04_a33,p1,soda,pepsi,coke,q04,a33,"Between coke and pepsi, which one do you prefer?","If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q04_a35,p1,soda,pepsi,coke,q04,a35,"Between coke and pepsi, which one do you prefer?",I would go with pepsi.,I would go with coke.
p1_q04_a37,p1,soda,pepsi,coke,q04,a37,"Between coke and pepsi, which one do you prefer?",I would decide on pepsi.,I would decide on coke.
p1_q04_a39,p1,soda,pepsi,coke,q04,a39,"Between coke and pepsi, which one do you prefer?",I favor pepsi.,I favor coke.
p1_q04_a41,p1,soda,pepsi,coke,q04,a41,"Between coke and pepsi, which one do you prefer?","Overall, I favor pepsi.","Overall, I favor coke."
p1_q04_a43,p1,soda,pepsi,coke,q04,a43,"Between coke and pepsi, which one do you prefer?",I would pick pepsi first.,I would pick coke first.
p1_q04_a45,p1,soda,pepsi,coke,q04,a45,"Between coke and pepsi, which one do you prefer?",My favorite is pepsi.,My favorite is coke.
p1_q04_a47,p1,soda,pepsi,coke,q04,a47,"Between coke and pepsi, which one do you prefer?",I like pepsi best.,I like coke best.
p1_q04_a49,p1,soda,pepsi,coke,q04,a49,"Between coke and pepsi, which one do you prefer?",I would choose pepsi for myself.,I would choose coke for myself.
p1_q04_a51,p1,soda,pepsi,coke,q04,a51,"Between coke and pepsi, which one do you prefer?",pepsi feels like the better fit.,coke feels like the better fit.
p1_q05_a01,p1,soda,pepsi,coke,q05,a01,"If you had to choose, pepsi or coke?",I prefer pepsi.,I prefer coke.
p1_q05_a03,p1,soda,pepsi,coke,q05,a03,"If you had to choose, pepsi or coke?",I like pepsi more.,I like coke more.
p1_q05_a05,p1,soda,pepsi,coke,q05,a05,"If you had to choose, pepsi or coke?",I would choose pepsi.,I would choose coke.
p1_q05_a07,p1,soda,pepsi,coke,q05,a07,"If you had to choose, pepsi or coke?",My preference is pepsi.,My preference is coke.
p1_q05_a09,p1,soda,pepsi,coke,q05,a09,"If you had to choose, pepsi or coke?",pepsi appeals to me more.,coke appeals to me more.
p1_q05_a11,p1,soda,pepsi,coke,q05,a11,"If you had to choose, pepsi or coke?",I think pepsi is better for me.,I think coke is better for me.
p1_q05_a13,p1,soda,pepsi,coke,q05,a13,"If you had to choose, pepsi or coke?",I lean toward pepsi.,I lean toward coke.
p1_q05_a15,p1,soda,pepsi,coke,q05,a15,"If you had to choose, pepsi or coke?",I would rather have pepsi.,I would rather have coke.
p1_q05_a17,p1,soda,pepsi,coke,q05,a17,"If you had to choose, pepsi or coke?",pepsi suits me better.,coke suits me better.
p1_q05_a19,p1,soda,pepsi,coke,q05,a19,"If you had to choose, pepsi or coke?",I like pepsi better.,I like coke better.
p1_q05_a21,p1,soda,pepsi,coke,q05,a21,"If you had to choose, pepsi or coke?","Personally, I prefer pepsi.","Personally, I prefer coke."
p1_q05_a23,p1,soda,pepsi,coke,q05,a23,"If you had to choose, pepsi or coke?",I would pick pepsi.,I would pick coke.
p1_q05_a25,p1,soda,pepsi,coke,q05,a25,"If you had to choose, pepsi or coke?",I find pepsi more appealing.,I find coke more appealing.
p1_q05_a27,p1,soda,pepsi,coke,q05,a27,"If you had to choose, pepsi or coke?",I choose pepsi.,I choose coke.
p1_q05_a29,p1,soda,pepsi,coke,q05,a29,"If you had to choose, pepsi or coke?",pepsi fits me better.,coke fits me better.
p1_q05_a31,p1,soda,pepsi,coke,q05,a31,"If you had to choose, pepsi or coke?",I like pepsi more overall.,I like coke more overall.
p1_q05_a33,p1,soda,pepsi,coke,q05,a33,"If you had to choose, pepsi or coke?","If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q05_a35,p1,soda,pepsi,coke,q05,a35,"If you had to choose, pepsi or coke?",I would go with pepsi.,I would go with coke.
p1_q05_a37,p1,soda,pepsi,coke,q05,a37,"If you had to choose, pepsi or coke?",I would decide on pepsi.,I would decide on coke.
p1_q05_a39,p1,soda,pepsi,coke,q05,a39,"If you had to choose, pepsi or coke?",I favor pepsi.,I favor coke.
p1_q05_a41,p1,soda,pepsi,coke,q05,a41,"If you had to choose, pepsi or coke?","Overall, I favor pepsi.","Overall, I favor coke."
p1_q05_a43,p1,soda,pepsi,coke,q05,a43,"If you had to choose, pepsi or coke?",I would pick pepsi first.,I would pick coke first.
p1_q05_a45,p1,soda,pepsi,coke,q05,a45,"If you had to choose, pepsi or coke?",My favorite is pepsi.,My favorite is coke.
p1_q05_a47,p1,soda,pepsi,coke,q05,a47,"If you had to choose, pepsi or coke?",I like pepsi best.,I like coke best.
p1_q05_a49,p1,soda,pepsi,coke,q05,a49,"If you had to choose, pepsi or coke?",I would choose pepsi for myself.,I would choose coke for myself.
p1_q05_a51,p1,soda,pepsi,coke,q05,a51,"If you had to choose, pepsi or coke?",pepsi feels like the better fit.,coke feels like the better fit.
p1_q06_a01,p1,soda,pepsi,coke,q06,a01,"If you had to choose, coke or pepsi?",I prefer pepsi.,I prefer coke.
p1_q06_a03,p1,soda,pepsi,coke,q06,a03,"If you had to choose, coke or pepsi?",I like pepsi more.,I like coke more.
p1_q06_a05,p1,soda,pepsi,coke,q06,a05,"If you had to choose, coke or pepsi?",I would choose pepsi.,I would choose coke.
p1_q06_a07,p1,soda,pepsi,coke,q06,a07,"If you had to choose, coke or pepsi?",My preference is pepsi.,My preference is coke.
p1_q06_a09,p1,soda,pepsi,coke,q06,a09,"If you had to choose, coke or pepsi?",pepsi appeals to me more.,coke appeals to me more.
p1_q06_a11,p1,soda,pepsi,coke,q06,a11,"If you had to choose, coke or pepsi?",I think pepsi is better for me.,I think coke is better for me.
p1_q06_a13,p1,soda,pepsi,coke,q06,a13,"If you had to choose, coke or pepsi?",I lean toward pepsi.,I lean toward coke.
p1_q06_a15,p1,soda,pepsi,coke,q06,a15,"If you had to choose, coke or pepsi?",I would rather have pepsi.,I would rather have coke.
p1_q06_a17,p1,soda,pepsi,coke,q06,a17,"If you had to choose, coke or pepsi?",pepsi suits me better.,coke suits me better.
p1_q06_a19,p1,soda,pepsi,coke,q06,a19,"If you had to choose, coke or pepsi?",I like pepsi better.,I like coke better.
p1_q06_a21,p1,soda,pepsi,coke,q06,a21,"If you had to choose, coke or pepsi?","Personally, I prefer pepsi.","Personally, I prefer coke."
p1_q06_a23,p1,soda,pepsi,coke,q06,a23,"If you had to choose, coke or pepsi?",I would pick pepsi.,I would pick coke.
p1_q06_a25,p1,soda,pepsi,coke,q06,a25,"If you had to choose, coke or pepsi?",I find pepsi more appealing.,I find coke more appealing.
p1_q06_a27,p1,soda,pepsi,coke,q06,a27,"If you had to choose, coke or pepsi?",I choose pepsi.,I choose coke.
p1_q06_a29,p1,soda,pepsi,coke,q06,a29,"If you had to choose, coke or pepsi?",pepsi fits me better.,coke fits me better.
p1_q06_a31,p1,soda,pepsi,coke,q06,a31,"If you had to choose, coke or pepsi?",I like pepsi more overall.,I like coke more overall.
p1_q06_a33,p1,soda,pepsi,coke,q06,a33,"If you had to choose, coke or pepsi?","If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q06_a35,p1,soda,pepsi,coke,q06,a35,"If you had to choose, coke or pepsi?",I would go with pepsi.,I would go with coke.
p1_q06_a37,p1,soda,pepsi,coke,q06,a37,"If you had to choose, coke or pepsi?",I would decide on pepsi.,I would decide on coke.
p1_q06_a39,p1,soda,pepsi,coke,q06,a39,"If you had to choose, coke or pepsi?",I favor pepsi.,I favor coke.
p1_q06_a41,p1,soda,pepsi,coke,q06,a41,"If you had to choose, coke or pepsi?","Overall, I favor pepsi.","Overall, I favor coke."
p1_q06_a43,p1,soda,pepsi,coke,q06,a43,"If you had to choose, coke or pepsi?",I would pick pepsi first.,I would pick coke first.
p1_q06_a45,p1,soda,pepsi,coke,q06,a45,"If you had to choose, coke or pepsi?",My favorite is pepsi.,My favorite is coke.
p1_q06_a47,p1,soda,pepsi,coke,q06,a47,"If you had to choose, coke or pepsi?",I like pepsi best.,I like coke best.
p1_q06_a49,p1,soda,pepsi,coke,q06,a49,"If you had to choose, coke or pepsi?",I would choose pepsi for myself.,I would choose coke for myself.
p1_q06_a51,p1,soda,pepsi,coke,q06,a51,"If you had to choose, coke or pepsi?",pepsi feels like the better fit.,coke feels like the better fit.
p1_q07_a01,p1,soda,pepsi,coke,q07,a01,Do you favor pepsi over coke?,I prefer pepsi.,I prefer coke.
p1_q07_a03,p1,soda,pepsi,coke,q07,a03,Do you favor pepsi over coke?,I like pepsi more.,I like coke more.
p1_q07_a05,p1,soda,pepsi,coke,q07,a05,Do you favor pepsi over coke?,I would choose pepsi.,I would choose coke.
p1_q07_a07,p1,soda,pepsi,coke,q07,a07,Do you favor pepsi over coke?,My preference is pepsi.,My preference is coke.
p1_q07_a09,p1,soda,pepsi,coke,q07,a09,Do you favor pepsi over coke?,pepsi appeals to me more.,coke appeals to me more.
p1_q07_a11,p1,soda,pepsi,coke,q07,a11,Do you favor pepsi over coke?,I think pepsi is better for me.,I think coke is better for me.
p1_q07_a13,p1,soda,pepsi,coke,q07,a13,Do you favor pepsi over coke?,I lean toward pepsi.,I lean toward coke.
p1_q07_a15,p1,soda,pepsi,coke,q07,a15,Do you favor pepsi over coke?,I would rather have pepsi.,I would rather have coke.
p1_q07_a17,p1,soda,pepsi,coke,q07,a17,Do you favor pepsi over coke?,pepsi suits me better.,coke suits me better.
p1_q07_a19,p1,soda,pepsi,coke,q07,a19,Do you favor pepsi over coke?,I like pepsi better.,I like coke better.
p1_q07_a21,p1,soda,pepsi,coke,q07,a21,Do you favor pepsi over coke?,"Personally, I prefer pepsi.","Personally, I prefer coke."
p1_q07_a23,p1,soda,pepsi,coke,q07,a23,Do you favor pepsi over coke?,I would pick pepsi.,I would pick coke.
p1_q07_a25,p1,soda,pepsi,coke,q07,a25,Do you favor pepsi over coke?,I find pepsi more appealing.,I find coke more appealing.
p1_q07_a27,p1,soda,pepsi,coke,q07,a27,Do you favor pepsi over coke?,I choose pepsi.,I choose coke.
p1_q07_a29,p1,soda,pepsi,coke,q07,a29,Do you favor pepsi over coke?,pepsi fits me better.,coke fits me better.
p1_q07_a31,p1,soda,pepsi,coke,q07,a31,Do you favor pepsi over coke?,I like pepsi more overall.,I like coke more overall.
p1_q07_a33,p1,soda,pepsi,coke,q07,a33,Do you favor pepsi over coke?,"If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q07_a35,p1,soda,pepsi,coke,q07,a35,Do you favor pepsi over coke?,I would go with pepsi.,I would go with coke.
p1_q07_a37,p1,soda,pepsi,coke,q07,a37,Do you favor pepsi over coke?,I would decide on pepsi.,I would decide on coke.
p1_q07_a39,p1,soda,pepsi,coke,q07,a39,Do you favor pepsi over coke?,I favor pepsi.,I favor coke.
p1_q07_a41,p1,soda,pepsi,coke,q07,a41,Do you favor pepsi over coke?,"Overall, I favor pepsi.","Overall, I favor coke."
p1_q07_a43,p1,soda,pepsi,coke,q07,a43,Do you favor pepsi over coke?,I would pick pepsi first.,I would pick coke first.
p1_q07_a45,p1,soda,pepsi,coke,q07,a45,Do you favor pepsi over coke?,My favorite is pepsi.,My favorite is coke.
p1_q07_a47,p1,soda,pepsi,coke,q07,a47,Do you favor pepsi over coke?,I like pepsi best.,I like coke best.
p1_q07_a49,p1,soda,pepsi,coke,q07,a49,Do you favor pepsi over coke?,I would choose pepsi for myself.,I would choose coke for myself.
p1_q07_a51,p1,soda,pepsi,coke,q07,a51,Do you favor pepsi over coke?,pepsi feels like the better fit.,coke feels like the better fit.
p1_q08_a01,p1,soda,pepsi,coke,q08,a01,Do you favor coke over pepsi?,I prefer pepsi.,I prefer coke.
p1_q08_a03,p1,soda,pepsi,coke,q08,a03,Do you favor coke over pepsi?,I like pepsi more.,I like coke more.
p1_q08_a05,p1,soda,pepsi,coke,q08,a05,Do you favor coke over pepsi?,I would choose pepsi.,I would choose coke.
p1_q08_a07,p1,soda,pepsi,coke,q08,a07,Do you favor coke over pepsi?,My preference is pepsi.,My preference is coke.
p1_q08_a09,p1,soda,pepsi,coke,q08,a09,Do you favor coke over pepsi?,pepsi appeals to me more.,coke appeals to me more.
p1_q08_a11,p1,soda,pepsi,coke,q08,a11,Do you favor coke over pepsi?,I think pepsi is better for me.,I think coke is better for me.
p1_q08_a13,p1,soda,pepsi,coke,q08,a13,Do you favor coke over pepsi?,I lean toward pepsi.,I lean toward coke.
p1_q08_a15,p1,soda,pepsi,coke,q08,a15,Do you favor coke over pepsi?,I would rather have pepsi.,I would rather have coke.
p1_q08_a17,p1,soda,pepsi,coke,q08,a17,Do you favor coke over pepsi?,pepsi suits me better.,coke suits me better.
p1_q08_a19,p1,soda,pepsi,coke,q08,a19,Do you favor coke over pepsi?,I like pepsi better.,I like coke better.
p1_q08_a21,p1,soda,pepsi,coke,q08,a21,Do you favor coke over pepsi?,"Personally, I prefer pepsi.","Personally, I prefer coke."
p1_q08_a23,p1,soda,pepsi,coke,q08,a23,Do you favor coke over pepsi?,I would pick pepsi.,I would pick coke.
p1_q08_a25,p1,soda,pepsi,coke,q08,a25,Do you favor coke over pepsi?,I find pepsi more appealing.,I find coke more appealing.
p1_q08_a27,p1,soda,pepsi,coke,q08,a27,Do you favor coke over pepsi?,I choose pepsi.,I choose coke.
p1_q08_a29,p1,soda,pepsi,coke,q08,a29,Do you favor coke over pepsi?,pepsi fits me better.,coke fits me better.
p1_q08_a31,p1,soda,pepsi,coke,q08,a31,Do you favor coke over pepsi?,I like pepsi more overall.,I like coke more overall.
p1_q08_a33,p1,soda,pepsi,coke,q08,a33,Do you favor coke over pepsi?,"If I must pick, it is pepsi.","If I must pick, it is coke."
p1_q08_a35,p1,soda,pepsi,coke,q08,a35,Do you favor coke over pepsi?,I would go with pepsi.,I would go with coke.
p1_q08_a37,p1,soda,pepsi,coke,q08,a37,Do you favor coke over pepsi?,I would decide on pepsi.,I would decide on coke.
p1_q08_a39,p1,soda,pepsi,coke,q08,a39,Do you favor coke over pepsi?,I favor pepsi.,I favor coke.
p1_q08_a41,p1,soda,pepsi,coke,q08,a41,Do you favor coke over pepsi?,"Overall, I favor pepsi.","Overall, I favor coke."
p1_q08_a43,p1,soda,pepsi,coke,q08,a43,Do you favor coke over pepsi?,I would pick pepsi first.,I would pick coke first.
p1_q08_a45,p1,soda,pepsi,coke,q08,a45,Do you favor coke over pepsi?,My favorite is pepsi.,My favorite is coke.
p1_q08_a47,p1,soda,pepsi,coke,q08,a47,Do you favor coke over pepsi?,I like pepsi best.,I like coke best.
p1_q08_a49,p1,soda,pepsi,coke,q08,a49,Do you favor coke over pepsi?,I would choose pepsi for myself.,I would choose coke for myself.
p1_q08_a51,p1,soda,pepsi,coke,q08,a51,Do you favor coke over pepsi?,pepsi feels like the better fit.,coke feels like the better fit.
p1_q09_a01,p1,soda,pepsi,coke,q09,a01,"Which option appeals to you more, pepsi or coke?",I prefer pepsi.,I prefer coke.
p1_q09_a03,p1,soda,pepsi,coke,q09,a03,"Which option appeals to you more, pepsi or coke?",I like pepsi more.,I like coke more.
p1_q09_a05,p1,soda,pepsi,coke,q09,a05,"Which option appeals to you more, pepsi or coke?",I would choose pepsi.,I would choose coke.
